#N,#rv,#rg,#z,#t_snapshot[myr],#M1[MSUN],#M2[MSUN],#k1,#k2,#id1,#id2,#sma[AU],#ecc,#bin_star_radius0[RSUN],#bin_star_radius1[RSUN],#snapshot, #roche_lobe1_calc[RSUN], #roche_lobe2_calc[RSUN],#radrol0,#radrol1
4.0,1.0,2.0,0.02,9217.572771408,1.1275583,15.879885,11.0,14.0,114363.0,454200.0,1.420203,0.48149119,0.0065818307,6.7330713e-05,initial.bhinfo0046,57.100331952839866,184.60602642507288,0.00011531,3.64859e-07
4.0,1.0,2.0,0.02,12962.882613696,1.3005486,33.14258,12.0,14.0,225272.0,438660.0,5.3246361,0.75780551,0.0032340088,0.00014052454,initial.bhinfo0126,179.056538905124,739.7407161804364,1.80679e-05,1.90034e-07
4.0,1.0,2.0,0.02,12936.832245360001,31.27499,0.83260918,14.0,11.0,498135.0,538573.0,0.28199822,0.33278911,0.00013260596,0.0099379747,initial.bhinfo0124,40.64370470444221,8.41598041043019,3.26383e-06,0.00118127
4.0,1.0,2.0,0.02,13029.2593536,1.3006152,33.14258,12.0,14.0,203896.0,438662.0,0.88618715,0.81023403,0.0032326127,0.00014052454,initial.bhinfo0130,29.80111354407843,123.11551468377357,0.000108512,1.14182e-06
4.0,1.0,2.0,0.02,12298.784671824002,28.738189,0.74859901,14.0,11.0,426500.0,594845.0,0.8969178,0.078505321,0.00012184992,0.010910925,initial.bhinfo0093,129.5180117984935,26.587668185714982,9.41137e-07,0.000410524
4.0,1.0,2.0,0.02,12047.627331696001,1.2960545,28.665316,12.0,14.0,140146.0,426495.0,1.0576922,0.74768396,0.0033271166,0.00012154094,initial.bhinfo0087,37.13554339851815,144.79607137520304,8.96264e-05,8.39699e-07
4.0,1.0,2.0,0.02,12267.312553872001,1.3302873,28.738189,12.0,14.0,135356.0,426498.0,0.8665183,0.2677426,0.0025436312,0.00012184992,initial.bhinfo0092,30.641366757166608,118.32681434173062,8.30431e-05,1.03015e-06
4.0,1.0,2.0,0.02,12886.317325536002,31.27499,0.83260918,14.0,11.0,498135.0,538573.0,0.40217564,0.16107805,0.00013260596,0.0099379747,initial.bhinfo0121,57.96457846960897,12.002566214042856,2.28854e-06,0.000828288
4.0,1.0,2.0,0.02,11096.770994592001,1.2474538,24.46697,12.0,14.0,108306.0,450082.0,0.076514388,0.68115842,0.0042213043,0.00010373995,initial.bhinfo0069,2.785904234412861,10.338869922674782,0.00151579,1.00376e-05
4.0,1.0,2.0,0.02,12398.43961104,28.738189,0.74859901,14.0,11.0,426500.0,594845.0,0.32092486,0.42230138,0.00012184992,0.010910925,initial.bhinfo0096,46.34265236336024,9.513295075899968,2.63028e-06,0.00114733
4.0,1.0,2.0,0.02,11777.548276752,1.2179449,28.665244,12.0,14.0,378768.0,427626.0,7.6955775,0.61845741,0.0046960384,0.00012154064,initial.bhinfo0082,265.1355051310997,1060.4289283027838,1.77183e-05,1.14656e-07
4.0,1.0,2.0,0.02,11825.455223855999,1.2307145,28.665244,12.0,14.0,307513.0,427628.0,3.7309036,0.54286841,0.0044953048,0.00012154064,initial.bhinfo0083,128.9492589223901,513.5486039924994,3.48737e-05,2.36754e-07
4.0,1.0,2.0,0.02,12424.989080064,1.2419651,28.743718,12.0,14.0,140106.0,426502.0,0.85395371,0.74146842,0.0043126346,0.00012187337,initial.bhinfo0097,29.57195431352798,117.4660662419649,0.000145888,1.0379e-06
4.0,1.0,2.0,0.02,11035.515696720002,1.2474538,24.46697,12.0,14.0,108306.0,450080.0,0.11099426,0.80692092,0.0042213043,0.00010373995,initial.bhinfo0068,4.041323298952898,14.99790100005171,0.00104491,6.91948e-06
4.0,1.0,2.0,0.02,8555.074230336,7.9374652,0.99906138,14.0,11.0,443222.0,538286.0,0.94424421,0.99386859,3.3654853e-05,0.008068731,initial.bhinfo0040,113.63437677844209,44.86693776274818,2.96275e-07,0.000179902
4.0,1.0,2.0,0.02,12906.2186916,31.27499,0.83260918,14.0,11.0,498135.0,538573.0,0.38816331,0.60394586,0.00013260596,0.0099379747,initial.bhinfo0122,55.945016066905865,11.584380968815124,2.37115e-06,0.000858189
4.0,1.0,2.0,0.02,12367.23741936,28.738189,0.74859901,14.0,11.0,426500.0,594845.0,0.34908789,0.51339098,0.00012184992,0.010910925,initial.bhinfo0095,50.409490653135876,10.348142256705541,2.41808e-06,0.00105477
4.0,1.0,2.0,0.02,12332.319505584002,28.738189,0.74859901,14.0,11.0,426500.0,594845.0,0.38288448,0.90504068,0.00012184992,0.010910925,initial.bhinfo0094,55.289834361744234,11.349987153449318,2.20464e-06,0.000961665
4.0,1.0,2.0,0.02,11660.694739728002,1.309541,27.382463,12.0,14.0,257744.0,427622.0,2.2233365,0.74315334,0.0030402225,0.00011610164,initial.bhinfo0080,79.40092003385678,302.54015056659085,3.83034e-05,3.83896e-07
4.0,1.0,2.0,0.02,10319.427442560002,1.2312105,18.74991,12.0,14.0,133270.0,421100.0,1.9995789,0.76877439,0.0044873717,7.9499619e-05,initial.bhinfo0057,78.54635509640528,262.40446167104926,5.7151e-05,3.03076e-07
4.0,1.0,2.0,0.02,8835.823698672,15.879885,1.3534176,14.0,12.0,454195.0,657888.0,0.72558643,0.65697955,6.7330713e-05,0.0018519922,initial.bhinfo0043,92.15590313426124,30.788811612961712,7.30883e-07,6.01733e-05
4.0,1.0,2.0,0.02,12921.641881488002,31.27499,0.83260918,14.0,11.0,498135.0,538573.0,0.33834615,0.59131634,0.00013260596,0.0099379747,initial.bhinfo0123,48.76499223464924,10.097633135217928,2.72027e-06,0.000984546
4.0,1.0,2.0,0.02,13518.7818948,0.78982457,34.160275,11.0,14.0,69537.0,474650.0,0.28140715,0.40913393,0.010428614,0.00014483957,initial.bhinfo0178,8.038458202615269,41.05296300622737,0.00129781,3.5294e-06
4.0,1.0,2.0,0.02,13566.346613952,0.78982457,34.160275,11.0,14.0,69537.0,474651.0,0.17721729,0.27696152,0.010428614,0.00014483957,initial.bhinfo0187,5.062251539968863,25.85326936587741,0.00206082,5.6044e-06
4.0,1.0,2.0,0.02,13561.368606768001,0.78982457,34.160275,11.0,14.0,69537.0,474650.0,0.12631468,0.76645179,0.010428614,0.00014483957,initial.bhinfo0186,3.608207096218853,18.42736364439727,0.0028913,7.86288e-06
4.0,1.0,2.0,0.02,13297.327107264,1.320039,33.165901,12.0,14.0,512589.0,438666.0,0.51765741,0.0,0.0027989745,0.00014062342,initial.bhinfo0151,17.483220197367547,71.81357785537223,0.000160153,1.95888e-06
4.0,1.0,2.0,0.02,13524.007772592002,0.78982457,34.160275,11.0,14.0,69537.0,474650.0,0.23104298,0.3454218,0.010428614,0.00014483957,initial.bhinfo0179,6.59979441793741,33.705607376317666,0.00158072,4.29876e-06
4.0,1.0,2.0,0.02,13311.737197248001,33.165901,1.320039,14.0,12.0,438667.0,512589.0,0.32943046,0.43643788,0.00014062342,0.0027989745,initial.bhinfo0153,45.70122928819097,11.126094518573744,3.07813e-06,0.00025166
4.0,1.0,2.0,0.02,13549.699115616002,0.78982457,34.160275,11.0,14.0,69537.0,474650.0,0.15567518,0.63634588,0.010428614,0.00014483957,initial.bhinfo0184,4.446896347923671,22.71060776361862,0.002346,6.37993e-06
4.0,1.0,2.0,0.02,13582.991044944001,0.83268132,34.160275,11.0,14.0,175642.0,474651.0,0.069255082,0.76467983,0.0099371542,0.00014483957,initial.bhinfo0190,2.011073476054271,10.05822258203214,0.00494301,1.44053e-05
4.0,1.0,2.0,0.02,13555.691391216002,0.78982457,34.160275,11.0,14.0,69537.0,474650.0,0.13440887,0.74134315,0.010428614,0.00014483957,initial.bhinfo0185,3.839419444586783,19.60818112766085,0.00271718,7.38937e-06
4.0,1.0,2.0,0.02,13304.239147872002,33.165901,1.320039,14.0,12.0,438666.0,512589.0,0.38794864,0.62430787,0.00014062342,0.0027989745,initial.bhinfo0152,53.81933944020191,13.102471571669904,2.61383e-06,0.000213699
4.0,1.0,2.0,0.02,13334.908498080002,33.165901,1.320039,14.0,12.0,438669.0,512589.0,0.37844836,0.57342959,0.00014062342,0.0027989745,initial.bhinfo0156,52.50138458386588,12.781611705727588,2.67944e-06,0.000219064
4.0,1.0,2.0,0.02,13533.510842496,0.78982457,34.160275,11.0,14.0,69537.0,474650.0,0.20372729,0.26566383,0.010428614,0.00014483957,initial.bhinfo0181,5.81951562139441,29.720669498727936,0.00179266,4.87513e-06
4.0,1.0,2.0,0.02,13604.788029600002,1.3746485,34.869317,12.0,14.0,264317.0,474653.0,0.27619196,0.3538847,0.00082772923,0.0001478459,initial.bhinfo0195,9.300886404748058,38.35278505582057,8.9027e-05,3.85629e-06
4.0,1.0,2.0,0.02,13600.2308328,1.3746485,34.869317,12.0,14.0,264317.0,474653.0,0.35700691,0.52231406,0.00082772923,0.0001478459,initial.bhinfo0194,12.022365588122527,49.57497416895365,6.88741e-05,2.98335e-06
4.0,1.0,2.0,0.02,13528.790346144,0.78982457,34.160275,11.0,14.0,69537.0,474650.0,0.23102057,0.34495569,0.010428614,0.00014483957,initial.bhinfo0180,6.599154271273331,33.70233810294999,0.00158087,4.29917e-06
4.0,1.0,2.0,0.02,13342.575251376002,1.2844422,33.165901,12.0,14.0,192644.0,438669.0,0.29502139,0.96793238,0.0035578542,0.00014062342,initial.bhinfo0157,9.881149699260934,41.04132510750136,0.000360196,3.42763e-06
4.0,1.0,2.0,0.02,13326.819619824002,33.165901,1.320039,14.0,12.0,438668.0,512589.0,0.4524362,0.9226266,0.00014062342,0.0027989745,initial.bhinfo0155,62.76556974870457,15.280456837003888,2.24127e-06,0.00018324
4.0,1.0,2.0,0.02,13461.196454928002,1.0021396,34.160275,11.0,14.0,146171.0,474648.0,0.12970491,0.36793824,0.0080340458,0.00014483957,initial.bhinfo0169,3.9889430470470324,18.531776270099552,0.00201481,7.81858e-06
4.0,1.0,2.0,0.02,13609.433010864002,1.1054024,34.869317,11.0,14.0,226290.0,474653.0,0.15808472,0.69382748,0.0068461931,0.0001478459,initial.bhinfo0196,4.979369115762615,22.424836135721634,0.00137541,6.59535e-06
4.0,1.0,2.0,0.02,13538.735697840002,0.78982457,34.160275,11.0,14.0,69537.0,474650.0,0.19579244,0.21864786,0.010428614,0.00014483957,initial.bhinfo0182,5.592854855777681,28.56309726394299,0.00186531,5.07271e-06
4.0,1.0,2.0,0.02,13543.736052816,0.78982457,34.160275,11.0,14.0,69537.0,474650.0,0.15939865,0.58130504,0.010428614,0.00014483957,initial.bhinfo0183,4.553258101573824,23.25380460906052,0.00229119,6.2309e-06
4.0,1.0,2.0,0.02,13613.657766000002,34.869317,1.1054024,14.0,11.0,474654.0,226290.0,0.59594719,0.45160248,0.0001478459,0.0068461931,initial.bhinfo0197,84.53706393188263,18.771207188851108,1.74952e-06,0.00036485
4.0,1.0,2.0,0.02,13451.28060816,1.0021396,34.160275,11.0,14.0,146171.0,474648.0,0.14554422,0.35271048,0.0080340458,0.00014483957,initial.bhinfo0168,4.476064972458511,20.79484055342352,0.00179554,6.9677e-06
4.0,1.0,2.0,0.02,13318.971893232001,33.165901,1.320039,14.0,12.0,438667.0,512589.0,0.29827939,0.46652949,0.00014062342,0.0027989745,initial.bhinfo0154,41.379703608256925,10.074006775458834,3.3996e-06,0.000277942
16.0,1.0,20.0,0.002,11399.275846601999,0.5309301,13.553858,11.0,14.0,317470.0,1517592.0,12.058871,0.68650745,0.013755155,5.7468356e-05,initial.bhinfo0285,405.29667866127073,1675.6135138272887,3.39508e-05,3.43094e-08
16.0,1.0,20.0,0.002,11399.275846601999,10.973044,0.54017853,14.0,11.0,252721.0,999250.0,12.271203,0.98653493,4.6525706e-05,0.013618837,initial.bhinfo0285,1664.5449106440628,442.0875697960099,2.79612e-08,3.08169e-05
16.0,1.0,20.0,0.002,11238.500162385999,15.350048,0.63460308,14.0,11.0,1097650.0,291965.0,25.59768,0.73848333,6.5084204e-05,0.012319954,initial.bhinfo0284,3537.30877840614,874.6010549140003,1.8406e-08,1.40915e-05
16.0,1.0,20.0,0.002,216.64428134859997,0.92026753,16.067232,11.0,14.0,1509631.0,1976006.0,10.49528,0.0050389861,0.0089514254,6.8125066e-05,initial.bhinfo0030,395.7547065276909,1399.6366407438975,2.26268e-05,4.86911e-08
16.0,1.0,20.0,0.002,226.16005312837999,0.92026753,16.067232,11.0,14.0,1509631.0,1976006.0,10.187391,0.035748869,0.0089514254,6.8125066e-05,initial.bhinfo0031,384.14486659601647,1358.576971475236,2.33107e-05,5.01626e-08
16.0,1.0,20.0,0.002,236.59847714272,0.92026753,16.067232,11.0,14.0,1509631.0,1976006.0,8.0139683,0.28190804,0.0089514254,6.8125066e-05,initial.bhinfo0032,302.189715061315,1068.732198706474,2.96326e-05,6.3767e-08
16.0,1.0,20.0,0.002,6564.011361417999,14.942997,0.58784638,14.0,11.0,1926887.0,961137.0,25.604401,0.73724512,6.3358309e-05,0.012943928,initial.bhinfo0235,3556.2647527820322,861.6808042406292,1.78224e-08,1.50272e-05
16.0,1.0,20.0,0.002,79.61988001953999,1.3047821,41.437001,12.0,14.0,35514.0,2000275.0,16.732096,0.99302981,0.0031440957,0.00017569288,initial.bhinfo0008,525.9364350670078,2375.0052601015364,5.98026e-06,7.40027e-08
16.0,1.0,20.0,0.002,5694.667750296,17.015398,1.1511117,14.0,11.0,154047.0,292851.0,3.7334687,0.94256789,7.2145288e-05,0.0062952737,initial.bhinfo0222,488.180521964172,147.96348718737485,1.47838e-07,4.25616e-05
4.0,2.0,20.0,0.02,1588.4515545231002,0.65137939,12.63574,11.0,14.0,83407.0,150155.0,138.88387,0.21795299,0.012103688,5.3575537e-05,initial.bhinfo0009,5073.644147395538,18743.47331487366,2.38647e-06,2.8594e-09
2.0,1.0,8.0,0.0002,2645.224012872,1.3533201,13.428976,12.0,14.0,125653.0,162583.0,394.97147,0.8786728,0.0018554205,5.6938858e-05,initial.bhinfo0038,17601.066024486496,49052.767479349495,1.05454e-07,1.16119e-09
2.0,1.0,8.0,0.0002,4626.938396412001,1.1281912,13.873053,11.0,14.0,163908.0,226190.0,334.2009,0.36323041,0.0065742096,5.8821744e-05,initial.bhinfo0044,13986.794632426378,42705.21427638121,4.702e-07,1.37789e-09
2.0,1.0,8.0,0.0002,472.1708433132,18.216492,1.0035457,14.0,11.0,82874.0,160059.0,214.23411,0.69164615,7.7237925e-05,0.0080181941,initial.bhinfo0027,28697.47481008961,7984.4159509638575,2.69243e-09,1.0046e-06
2.0,1.0,8.0,0.0002,416.49110577360005,1.0021474,19.178745,11.0,14.0,54744.0,150526.0,30.460224,0.82235331,0.0080339584,8.1317881e-05,initial.bhinfo0026,1117.3108127647008,4104.649507903967,7.19305e-06,1.98184e-08
2.0,1.0,8.0,0.0002,2119.318214112,1.0125535,14.735353,11.0,14.0,121863.0,258109.0,591.62012,0.29554137,0.0079165009,6.2477898e-05,initial.bhinfo0037,23556.047930558067,77212.03386657177,3.36193e-07,8.09467e-10
2.0,1.0,8.0,0.0002,1301.5600849080001,17.695555,1.0434216,14.0,11.0,45741.0,198585.0,4.8599038,0.56021108,7.5029154e-05,0.0075657966,initial.bhinfo0034,645.9346104861733,184.86114288852806,1.16198e-07,4.09418e-05
2.0,1.0,8.0,0.0002,1301.5600849080001,14.141561,0.89031572,14.0,11.0,7823.0,59177.0,47.114165,0.98736606,5.9960217e-05,0.0092867877,initial.bhinfo0034,6213.980552375586,1827.6056787822636,9.65275e-09,5.08324e-06
4.0,2.0,20.0,0.0002,523.7601280682001,0.98464496,31.724176,11.0,14.0,113535.0,362265.0,262.76373,0.5819427,0.0082308589,0.00013451051,initial.bhinfo0016,8222.796879062826,37347.81509597816,1.00134e-06,3.60287e-09
4.0,2.0,20.0,0.0002,4633.811150444,18.526737,1.1336872,14.0,11.0,256319.0,286185.0,99.796118,0.96633831,7.8553364e-05,0.0065078543,initial.bhinfo0048,13206.626507438086,3838.416434239531,5.95019e-09,1.69607e-06
4.0,2.0,20.0,0.0002,6930.504704622001,0.71302474,15.563199,11.0,14.0,87017.0,94719.0,26.447103,0.88881788,0.011336991,6.5987962e-05,initial.bhinfo0053,932.2875280415143,3615.4584385439452,1.21648e-05,1.82582e-08
4.0,2.0,20.0,0.0002,6419.919819901001,14.104007,0.85481177,14.0,11.0,246436.0,253732.0,139.5914,0.61132647,5.980099e-05,0.0096863194,initial.bhinfo0052,18493.8061064224,5353.655651843031,3.23474e-09,1.80995e-06
4.0,2.0,20.0,0.0002,6419.919819901001,15.146442,1.0004192,14.0,11.0,284005.0,297761.0,478.58384,0.8400414,6.4220916e-05,0.0080534344,initial.bhinfo0052,62760.29609332447,18832.239394919397,1.02364e-09,4.27796e-07
4.0,2.0,20.0,0.0002,5441.518197841,1.2990782,14.594497,12.0,14.0,243943.0,295464.0,320.0155,0.92924065,0.0032647285,6.1880666e-05,initial.bhinfo0050,13753.346681525032,40413.6453796673,2.37463e-07,1.53174e-09
4.0,2.0,20.0,0.0002,3592.1573958207005,18.111669,0.70607698,14.0,11.0,29294.0,76231.0,89.798572,0.74337512,7.6793478e-05,0.011421463,initial.bhinfo0044,12483.813509245123,3013.7022808118672,6.15368e-09,3.79122e-06
4.0,2.0,20.0,0.0002,7599.076667577,1.0998455,16.467013,11.0,14.0,45455.0,290261.0,504.44539,0.64144812,0.0069118117,6.9820136e-05,initial.bhinfo0054,19915.970382003536,66062.6412925238,3.47175e-07,1.05726e-09
4.0,2.0,20.0,0.0002,3204.9125232711003,19.210202,0.98088264,14.0,11.0,270680.0,270708.0,35.998004,0.91782327,8.1451255e-05,0.0082730955,initial.bhinfo0042,4863.370409773725,1311.2784204917912,1.6754e-08,6.31147e-06
4.0,2.0,20.0,0.0002,3349.7759169067003,0.7026567,15.406181,11.0,14.0,176084.0,386480.0,137.45672,0.56922091,0.011463211,6.5322209e-05,initial.bhinfo0043,4838.8698305593025,18800.108917209716,2.36985e-06,3.47583e-09
4.0,2.0,20.0,0.0002,627.1619011093001,0.99155258,27.184409,11.0,14.0,127415.0,205777.0,76.038506,0.34561335,0.0081532359,0.00011526189,initial.bhinfo0018,2500.496865598795,10641.44236627006,3.26183e-06,1.08354e-08
4.0,2.0,20.0,0.0002,627.1619011093001,1.0100272,19.438205,11.0,14.0,4362.0,24795.0,15.399588,0.31526559,0.0079450462,8.2417989e-05,initial.bhinfo0018,563.9179892172324,2076.4612876270266,1.40941e-05,3.9706e-08
4.0,2.0,20.0,0.0002,1629.8909486698,19.490211,0.85749467,14.0,11.0,150319.0,151681.0,299.93287,0.55868611,8.2638495e-05,0.0096560179,initial.bhinfo0030,41179.124026664926,10443.726824607118,2.00753e-09,9.24912e-07
4.0,2.0,20.0,0.0002,1957.7243609976003,19.24199,1.0008895,14.0,11.0,248725.0,384809.0,17.645728,0.85078318,8.1586036e-05,0.008048135,initial.bhinfo0033,2379.047394354995,646.3755396933198,3.4306e-08,1.24557e-05
4.0,2.0,20.0,0.0002,887.1157005428001,0.83402417,21.884321,11.0,14.0,12201.0,357743.0,14.236771,0.9441136,0.0099218847,9.278952e-05,initial.bhinfo0022,474.4966633077393,1983.7250152858232,2.09179e-05,4.67924e-08
4.0,2.0,20.0,0.0002,818.754996599,0.98523797,26.53915,11.0,14.0,141817.0,174664.0,108.37973,0.97604042,0.0082241991,0.00011252599,initial.bhinfo0021,3583.318140295709,15141.046340921564,2.29597e-06,7.43455e-09
4.0,1.0,8.0,0.002,3172.1335270080003,1.3529279,14.860489,12.0,14.0,112311.0,316784.0,56.163223,0.59746131,0.0018691443,6.3008475e-05,initial.bhinfo0048,2429.726880946118,7071.47276087364,7.69561e-07,8.91347e-09
4.0,1.0,8.0,0.002,4256.675524368001,0.5417088,14.735393,11.0,14.0,236613.0,290261.0,206.90804,0.8809835,0.013596462,6.2478066e-05,initial.bhinfo0052,6820.461461628557,28933.90379855547,1.99421e-06,2.16012e-09
4.0,1.0,8.0,0.002,2458.6875706080004,0.58519932,15.45754,11.0,14.0,317036.0,330567.0,47.720578,0.5136601,0.012980296,6.553997e-05,initial.bhinfo0044,1587.2529344720704,6653.720292171551,8.18081e-06,9.8537e-09
4.0,1.0,8.0,0.002,5738.554982736001,13.458529,1.0275399,14.0,11.0,261297.0,356650.0,244.89678,0.41558652,5.7064165e-05,0.0077467094,initial.bhinfo0055,31546.264628499448,10060.16633071101,1.80956e-09,7.70318e-07
4.0,1.0,8.0,0.002,1967.725860816,13.347713,1.0574389,14.0,11.0,167586.0,207361.0,188.93996,0.53512097,5.6594301e-05,0.0074051307,initial.bhinfo0041,24224.38184193572,7846.66244673864,2.3371e-09,9.44073e-07
4.0,1.0,8.0,0.002,1884.423662784,0.5860481,15.430643,11.0,14.0,136962.0,140577.0,61.095348,0.52577601,0.012968622,6.5425928e-05,initial.bhinfo0040,2034.100144691475,8515.853326990842,6.37792e-06,7.68563e-09
4.0,1.0,8.0,0.002,5254.1106486240005,0.53635356,12.782527,11.0,14.0,86527.0,234722.0,162.28659,0.64025639,0.013674985,5.4197914e-05,initial.bhinfo0054,5569.986217660687,22391.76597472291,2.45601e-06,2.42132e-09
4.0,1.0,8.0,0.002,585.6455360448,1.2113759,16.719432,12.0,14.0,91660.0,190379.0,158.14438,0.55570745,0.0047968603,7.0890393e-05,initial.bhinfo0023,6396.49937005225,20505.230074261064,7.50192e-07,3.45844e-09
4.0,1.0,2.0,0.0002,4351.330254672001,14.614004,1.0247603,14.0,11.0,51605.0,309152.0,573.2671,0.53126332,6.1963375e-05,0.007778264,initial.bhinfo0058,74631.45895374157,22963.094446562383,8.3056e-10,3.38852e-07
4.0,1.0,2.0,0.0002,6382.568248224,1.2968612,13.403363,12.0,14.0,339314.0,452995.0,2.5009664,0.87907879,0.0033105731,5.6830258e-05,initial.bhinfo0060,110.13733774661243,312.3312124412717,3.00695e-05,1.82021e-07
4.0,1.0,2.0,0.0002,1702.819662432,15.669864,0.96136732,14.0,11.0,284405.0,348021.0,278.73106,0.44751449,6.6440225e-05,0.0084918032,initial.bhinfo0049,36874.88217914543,10729.06249195602,1.80243e-09,7.91764e-07
4.0,1.0,2.0,0.0002,1896.7333524480002,1.0323246,13.56743,11.0,14.0,128467.0,372622.0,142.41165,0.6730507,0.0076923198,5.7525902e-05,initial.bhinfo0050,5844.257209694234,18352.587244856586,1.3167e-06,3.13562e-09
4.0,1.0,2.0,0.0002,1896.7333524480002,0.8847269,19.785122,11.0,14.0,216669.0,324126.0,316.53362,0.8899694,0.0093494985,8.3888917e-05,initial.bhinfo0050,11076.292491243872,43383.72304440176,8.44407e-07,1.93435e-09
4.0,1.0,2.0,0.0002,1237.3280963424002,17.805079,0.97961638,14.0,11.0,144527.0,352586.0,245.91424,0.67443969,7.5493535e-05,0.0082873048,initial.bhinfo0045,32945.979783481154,9161.566138204007,2.29227e-09,9.04901e-07
4.0,1.0,2.0,0.0002,2775.051385872,0.84532954,13.451125,11.0,14.0,73320.0,389515.0,1.1677971,0.88506299,0.0097935917,5.703277e-05,initial.bhinfo0054,45.27574509082558,154.05587800714463,0.000216388,3.70343e-07
4.0,1.0,2.0,0.0002,3588.9531504000006,13.389635,0.86612739,14.0,11.0,284133.0,420810.0,139.61357,0.95268051,5.6772054e-05,0.0095586546,initial.bhinfo0057,18354.518622469088,5459.7275056813105,3.09421e-09,1.75139e-06
4.0,1.0,2.0,0.0002,3588.9531504000006,1.0053895,14.614004,11.0,14.0,4010.0,51605.0,503.21123,0.78559827,0.007997398,6.1963375e-05,initial.bhinfo0057,20042.909791704886,65664.46272241866,3.99159e-07,9.43979e-10
4.0,1.0,2.0,0.0002,293.60215092000004,21.188935,1.0191594,14.0,11.0,291197.0,28098.0,63.384092,0.8792616,8.9841083e-05,0.0078417576,initial.bhinfo0025,8619.620192689763,2267.5308819947104,1.04266e-08,3.45954e-06
4.0,1.0,2.0,0.0002,234.5908780992,0.9974485,27.006838,11.0,14.0,81394.0,121925.0,40.345851,0.6459404,0.0080868945,0.00011450899,initial.bhinfo0022,1331.8379465883074,5639.348884018175,6.07419e-06,2.03127e-08
4.0,1.0,2.0,0.0002,247.03461069600002,28.966555,0.99427485,14.0,11.0,79767.0,321404.0,12.435209,0.34071645,0.00012281819,0.0081226153,initial.bhinfo0023,1750.6510543120157,401.37941705464607,7.01812e-08,2.02441e-05
16.0,0.5,2.0,0.002,6275.0022929376,12.044824,1.1925217,14.0,12.0,334260.0,507578.0,17.388915,0.68706722,5.1070054e-05,0.0050781588,initial.bhinfo0304,2164.822567871391,770.9177743759933,2.35994e-08,6.58955e-06
16.0,0.5,2.0,0.002,172.88333716943998,0.83524463,14.440356,11.0,14.0,321144.0,1834256.0,0.086103564,0.18548139,0.0099080126,6.1227109e-05,initial.bhinfo0059,3.2563593889606914,11.469665668189466,0.00304377,5.34012e-06
