N,rv,rg,z,t_snapshot[myr],id,m[MSUN],r,vr,vt,E,J,binflag,m0[MSUN],m1[MSUN],id0,id1,a[AU],e,startype,luminosity[LSUN],radius[RSUN],bin_startype0,bin_startype1,bin_star_lum0[LSUN],bin_star_lum1[LSUN],bin_star_radius0[RSUN],bin_star_radius1[RSUN],bin.Eb,eta,star.phi,rad0,rad1,tb,lum0,lum1,massc0,massc1,radc0,radc1,menv0,menv1,renv0,renv1,tms0,tms1,dmdt0,dmdt1,radrol0,radrol1,ospin0,ospin1,B0,B1,formation0,formation1,bacc0,bacc1,tacc0,tacc1,mass0_0,mass0_1,epoch0,epoch1,ospin,B,formation
8.0,0.5,8.0,0.002,0,280341,3.4468109,0.61399386,-0.50697723,0.38469087,-0.9664853,0.23619783,-100,-100,-100,-100,-100,-100,-100,1,177.43726,1.6215885,-100,-100,-100,-100,-100,-100,-100,-100,-1.16899179096,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6335.64,0,0
8.0,0.5,8.0,0.002,0,285419,1.3405626,0.62176149,0.17430428,0.48082951,-1.0310425,0.29896128,-100,-100,-100,-100,-100,-100,-100,1,4.7918257,1.0959598,-100,-100,-100,-100,-100,-100,-100,-100,-1.16183200219,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2023.84,0,0
8.0,0.5,8.0,0.002,0,-100,1.6231428,0.63480203,-0.27786855,0.65332016,-0.89790853,0.41472896,1,0.98229499,0.64084783,293799,808916,0.037893397,0.32419117,-100,-100,-100,1,0,1.2074937,0.15963148,0.90902953,0.58415954,-3.6441129e-06,8.3180378,-1.1499276088,0.90903,0.58416,2.11474,1.20749,0.159631,0,0,0,0,0.0348744,0.0841446,0.241913,0.200319,7069.48,35478.5,-0,0,0.268035,0.209327,973.682,387.763,0,0,0,0,0,0,0,0,0.982295,0.640848,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,294499,2.8883123,0.63593023,-0.14354955,0.60301837,-0.95678561,0.38347761,-100,-100,-100,-100,-100,-100,-100,1,94.648135,1.464081,-100,-100,-100,-100,-100,-100,-100,-100,-1.14890441871,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6289.09,0,0
8.0,0.5,8.0,0.002,0,-100,21.023149,0.64051445,0.12242336,0.64573261,-0.92877647,0.41360107,1,11.60149,9.4216585,297365,822982,0.069830245,0,-100,-100,-100,1,1,8956.0018,4798.2339,3.3461623,2.9498366,-0.00034336505,253.32516,-1.14475551585,3.34616,2.94984,1.46996,8956,4798.23,0,0,0,0,1e-10,1e-10,1e-10,1e-10,20.6737,28.7814,-0.000197293,-2.88231e-05,0.561436,0.544304,3086.63,3600.35,0,0,0,0,0,0,0,0,11.6015,9.42166,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,301686,7.0277465,0.64733846,-0.43016632,0.55648086,-0.89125245,0.36023146,-100,-100,-100,-100,-100,-100,-100,1,1922.5044,2.4723079,-100,-100,-100,-100,-100,-100,-100,-100,-1.13860945743,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4438.44,0,0
8.0,0.5,8.0,0.002,0,310421,5.8591007,0.66099229,0.37958857,0.84150862,-0.7002921,0.55623071,-100,-100,-100,-100,-100,-100,-100,1,1068.9747,2.2174611,-100,-100,-100,-100,-100,-100,-100,-100,-1.12640421622,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5008.23,0,0
8.0,0.5,8.0,0.002,0,337113,1.2289512,0.70424367,0.28698574,0.88098246,-0.65955839,0.62042632,-100,-100,-100,-100,-100,-100,-100,1,3.2977828,1.0780989,-100,-100,-100,-100,-100,-100,-100,-100,-1.08880384833,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1608.85,0,0
8.0,0.5,8.0,0.002,0,-100,15.750922,0.72038994,-0.059497241,0.58004146,-0.90517946,0.41785603,1,13.15424,2.5966814,346819,802364,0.064637948,0.057901769,-100,-100,-100,1,1,12909.119,64.282649,3.6112572,1.3782296,-0.0001159192,92.83063,-1.07517346653,3.61126,1.37823,1.51241,12909.1,64.2826,0,0,0,0,1e-10,1e-10,1e-10,1e-10,17.1693,426.727,-0.000457697,4.21419e-06,0.498035,0.395452,2809.8,6041.47,0,0,0,0,0,0,0,0,13.1542,2.59668,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,-100,3.8463993,0.75374361,0.069397742,0.42336958,-0.95574199,0.31911211,1,2.2382816,1.6081177,366340,812255,0.030182004,0.12556338,-100,-100,-100,1,1,37.017311,10.191233,1.270628,1.111806,-2.6160317e-05,67.567573,-1.04777091258,1.27063,1.11181,0.976529,37.0173,10.1912,0,0,0,0,1e-10,1e-10,1e-10,1e-10,623.608,1521.21,-2.98899e-08,1.99183e-09,0.480213,0.488678,5405.48,3203.6,0,0,0,0,0,0,0,0,2.23828,1.60812,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,371023,11.042866,0.76196019,0.00067582269,0.18293454,-1.0244356,0.13938884,-100,-100,-100,-100,-100,-100,-100,1,7739.6654,3.2475015,-100,-100,-100,-100,-100,-100,-100,-100,-1.04116830395,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3202.15,0,0
8.0,0.5,8.0,0.002,0,-100,5.7863271,0.77988548,-0.35678736,0.74772921,-0.68376618,0.58314316,1,2.9824571,2.8038701,381127,826748,0.071471825,0.12718299,-100,-100,-100,1,1,106.21377,85.029091,1.4912808,1.4394625,-2.5665855e-05,41.812524,-1.02696428099,1.49128,1.43946,2.90129,106.214,85.0291,0,0,0,0,1e-10,1e-10,1e-10,1e-10,303.202,352.588,-2.46156e-07,-1.51254e-07,0.252601,0.2508,6329.49,6237.84,0,0,0,0,0,0,0,0,2.98246,2.80387,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,397014,10.235642,0.80875188,0.027581462,0.33173723,-0.94928851,0.26829311,-100,-100,-100,-100,-100,-100,-100,1,6167.9327,3.1015154,-100,-100,-100,-100,-100,-100,-100,-100,-1.00469367799,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3387.45,0,0
8.0,0.5,8.0,0.002,0,410032,12.459498,0.83274907,-0.45759723,0.26347331,-0.84731457,0.21940716,-100,-100,-100,-100,-100,-100,-100,1,11034.877,3.4942283,-100,-100,-100,-100,-100,-100,-100,-100,-0.986721278195,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2926.4,0,0
8.0,0.5,8.0,0.002,0,426946,7.616259,0.86537188,0.12075013,0.46851642,-0.84601916,0.40544093,-100,-100,-100,-100,-100,-100,-100,1,2480.5512,2.5946685,-100,-100,-100,-100,-100,-100,-100,-100,-0.963063269641,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4196.37,0,0
8.0,0.5,8.0,0.002,0,436159,0.23871809,0.88375696,-0.083234264,0.40320211,-0.8653577,0.35633267,-100,-100,-100,-100,-100,-100,-100,0,0.010879581,0.25070525,-100,-100,-100,-100,-100,-100,-100,-100,-0.950107638346,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,35.2088,0,0
8.0,0.5,8.0,0.002,0,440105,4.3707696,0.89172298,0.58583095,0.57918919,-0.60524816,0.51647631,-100,-100,-100,-100,-100,-100,-100,1,402.72885,1.8637424,-100,-100,-100,-100,-100,-100,-100,-100,-0.94457716569,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5891.12,0,0
8.0,0.5,8.0,0.002,0,445239,2.3937038,0.9020735,-0.62447898,0.36474198,-0.67595888,0.32902408,-100,-100,-100,-100,-100,-100,-100,1,47.593064,1.3173641,-100,-100,-100,-100,-100,-100,-100,-100,-0.937464238359,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5732.87,0,0
8.0,0.5,8.0,0.002,0,470121,3.1618411,0.95494821,-0.21503659,0.47280378,-0.76747306,0.45150312,-100,-100,-100,-100,-100,-100,-100,1,130.83311,1.5423735,-100,-100,-100,-100,-100,-100,-100,-100,-0.902365130729,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6364.9,0,0
8.0,0.5,8.0,0.002,0,-100,7.6772593,0.98493233,-0.0909804,0.67870192,-0.64890261,0.66847547,1,3.9377752,3.7394841,483715,822849,0.081819808,0.21564476,-100,-100,-100,1,1,281.88481,235.78533,1.7528453,1.7005852,-3.9478685e-05,43.625707,-0.883359473246,1.75285,1.70059,3.08514,281.885,235.785,0,0,0,0,1e-10,1e-10,1e-10,1e-10,158.355,178.019,-1.73851e-06,-1.17949e-06,0.259948,0.258222,6137.5,6232.95,0,0,0,0,0,0,0,0,3.93778,3.73948,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,484269,0.87615826,0.98626036,0.22092088,0.77284786,-0.5594822,0.76222921,-100,-100,-100,-100,-100,-100,-100,1,0.70750375,0.81404413,-100,-100,-100,-100,-100,-100,-100,-100,-0.882532117932,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,760.156,0,0
8.0,0.5,8.0,0.002,0,529823,0.86390103,1.0954583,0.22343595,0.28556497,-0.75275212,0.31282452,-100,-100,-100,-100,-100,-100,-100,1,0.66185681,0.80307483,-100,-100,-100,-100,-100,-100,-100,-100,-0.818487613345,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,736.953,0,0
8.0,0.5,8.0,0.002,0,561423,1.1193865,1.1811933,0.27258607,0.7493425,-0.45541441,0.88511834,-100,-100,-100,-100,-100,-100,-100,1,2.1853396,1.0228748,-100,-100,-100,-100,-100,-100,-100,-100,-0.77332308373,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1288.43,0,0
8.0,0.5,8.0,0.002,0,-100,8.8268418,1.2083698,0.1009212,0.47047489,-0.64411658,0.56850763,1,6.0601091,2.7667326,570654,813462,0.21130867,0.73663992,-100,-100,-100,1,1,1193.2172,81.017572,2.2625428,1.4285707,-1.7405594e-05,14.036859,-0.759882435736,2.26254,1.42857,11.9416,1193.22,81.0176,0,0,0,0,1e-10,1e-10,1e-10,1e-10,63.9202,364.378,-3.15505e-05,5.04381e-08,0.111163,0.100324,4901.2,6210.37,0,0,0,0,0,0,0,0,6.06011,2.76673,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,-100,23.107657,1.2197179,-0.070384101,0.10369976,-0.74653325,0.12648445,1,12.348356,10.759301,574354,829887,0.074056976,0,-100,-100,-100,1,1,10751.002,7162.7987,3.4752747,3.1966947,-0.00039353717,835.29854,-0.754387034189,3.47527,3.19669,1.5313,10751,7162.8,0,0,0,0,1e-10,1e-10,1e-10,1e-10,18.8271,23.2275,-0.000289839,-9.18452e-05,0.558483,0.547085,2946.08,3264.6,0,0,0,0,0,0,0,0,12.3484,10.7593,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,-100,22.593024,1.2446042,-0.093394947,0.52253043,-0.60167571,0.65034355,1,11.420154,11.17287,582611,802052,0.077422482,0.034137543,-100,-100,-100,1,1,8549.4459,8013.2182,3.3143385,3.2706286,-0.0003615165,438.12639,-0.742556047356,3.31434,3.27063,1.6554,8549.45,8013.22,0,0,0,0,1e-10,1e-10,1e-10,1e-10,21.1766,21.9019,-0.000165803,-0.000138799,0.522959,0.52125,3123.09,3174.4,0,0,0,0,0,0,0,0,11.4202,11.1729,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,-100,8.3297859,1.2484745,-0.49358105,0.081839482,-0.61558374,0.10217451,1,4.2164145,4.1133714,583822,815765,0.048238143,0.11159616,-100,-100,-100,1,1,356.33546,327.43999,1.8246912,1.7983301,-7.8869513e-05,152.10926,-0.740743718951,1.82469,1.79833,1.34079,356.335,327.44,0,0,0,0,1e-10,1e-10,1e-10,1e-10,135.999,143.649,-2.63276e-06,-2.1573e-06,0.461801,0.460304,5982.84,6042.07,0,0,0,0,0,0,0,0,4.21641,4.11337,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,600702,3.3018035,1.3027415,-0.32516232,0.38215752,-0.59021619,0.49785247,-100,-100,-100,-100,-100,-100,-100,1,152.52697,1.5815737,-100,-100,-100,-100,-100,-100,-100,-100,-0.716103646405,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6361.55,0,0
8.0,0.5,8.0,0.002,0,605125,8.0398301,1.3178881,0.38868154,0.15054158,-0.62260499,0.19839695,-100,-100,-100,-100,-100,-100,-100,1,2939.8152,2.680579,-100,-100,-100,-100,-100,-100,-100,-100,-0.709473042945,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4038.28,0,0
8.0,0.5,8.0,0.002,0,618776,3.8631869,1.3666973,0.5015161,0.47549638,-0.44997313,0.64985964,-100,-100,-100,-100,-100,-100,-100,1,263.89508,1.7333019,-100,-100,-100,-100,-100,-100,-100,-100,-0.688780735681,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6175.23,0,0
8.0,0.5,8.0,0.002,0,621385,4.5566747,1.376159,-0.023245387,0.45801265,-0.57973088,0.63029824,-100,-100,-100,-100,-100,-100,-100,1,463.74154,1.9101107,-100,-100,-100,-100,-100,-100,-100,-100,-0.684888840771,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5777.8,0,0
8.0,0.5,8.0,0.002,0,-100,11.65019,1.4050605,-0.14662895,0.23384056,-0.63513997,0.32856014,1,6.7692435,4.8809461,628889,819861,0.063511774,0.10068501,-100,-100,-100,1,1,1705.5289,584.31904,2.417372,1.9893615,-0.0001141165,322.87408,-0.673230701006,2.41737,1.98936,1.71279,1705.53,584.319,0,0,0,0,1e-10,1e-10,1e-10,1e-10,51.6828,99.2175,-6.26148e-05,-3.91729e-06,0.434501,0.415171,4553.8,5578.08,0,0,0,0,0,0,0,0,6.76924,4.88095,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,683230,5.220188,1.6497118,0.1603334,0.15177105,-0.56245959,0.25037848,-100,-100,-100,-100,-100,-100,-100,1,730.94462,2.070226,-100,-100,-100,-100,-100,-100,-100,-100,-0.58683021206,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5372.53,0,0
8.0,0.5,8.0,0.002,0,684234,7.3983623,1.6547577,-0.2650487,0.41054604,-0.46585379,0.67935422,-100,-100,-100,-100,-100,-100,-100,1,2263.3135,2.5497862,-100,-100,-100,-100,-100,-100,-100,-100,-0.585253226614,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4282.81,0,0
8.0,0.5,8.0,0.002,0,710246,21.134934,1.8114517,-0.5255198,0.24923143,-0.37059596,0.4514707,-100,-100,-100,-100,-100,-100,-100,1,47187.416,4.8138579,-100,-100,-100,-100,-100,-100,-100,-100,-0.539739645186,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1966.41,0,0
8.0,0.5,8.0,0.002,0,718064,1.5213857,1.8652259,0.63671037,0.13038109,-0.31433986,0.24319019,-100,-100,-100,-100,-100,-100,-100,1,8.128536,1.1028057,-100,-100,-100,-100,-100,-100,-100,-100,-0.525539527325,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2814.99,0,0
8.0,0.5,8.0,0.002,0,-100,3.1650843,2.3109594,-0.082100082,0.3299877,-0.3720204,0.76258819,1,1.7719573,1.393127,763048,833568,0.034021087,0.25431104,-100,-100,-100,1,1,15.028342,5.6374567,1.1418439,1.0978132,-1.5916747e-05,22.216103,-0.429836554147,1.14184,1.09781,1.28831,15.0283,5.63746,0,0,0,0,1e-10,1e-10,1e-10,1e-10,1164.89,2291.21,0,-0,0.39044,0.41898,3900.16,2244.52,0,0,0,0,0,0,0,0,1.77196,1.39313,0,0,-100,-100,-100
8.0,0.5,8.0,0.002,0,763399,1.0047612,2.3158931,-0.010809423,0.14424829,-0.41849573,0.33406363,-100,-100,-100,-100,-100,-100,-100,1,1.3399742,0.92912923,-100,-100,-100,-100,-100,-100,-100,-100,-0.428957933028,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1021.54,0,0
8.0,0.5,8.0,0.02,0,5149,2.5676155,0.11062432,1.2089955,0.96048201,-0.4486313,0.10625267,-100,-100,-100,-100,-100,-100,-100,1,43.62783,1.819693,-100,-100,-100,-100,-100,-100,-100,-100,-1.64072921301,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4519.45,0,0
8.0,0.5,8.0,0.02,0,7351,1.1658526,0.12504038,-0.26559687,0.82053491,-1.2608966,0.1026,-100,-100,-100,-100,-100,-100,-100,1,1.4569064,1.0927793,-100,-100,-100,-100,-100,-100,-100,-100,-1.63280624516,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1360.88,0,0
8.0,0.5,8.0,0.02,0,-100,5.5585898,0.15307377,0.023394924,0.52534027,-1.4763388,0.080415818,1,3.111143,2.4474468,13196,807553,0.036709039,0.06116441,-100,-100,-100,1,1,91.951809,36.078361,2.0191049,1.7746106,-4.550077e-05,40.622552,-1.61460364915,2.0191,1.77461,1.0896,91.9518,36.0784,0,0,0,0,1e-10,1e-10,1e-10,1e-10,342.743,656.903,-1.01258e-06,1.03683e-07,0.639938,0.6276,4813.05,4378.74,0,0,0,0,0,0,0,0,3.11114,2.44745,0,0,-100,-100,-100
8.0,0.5,8.0,0.02,0,15732,4.2835581,0.16319756,0.059177765,0.85075896,-1.2435755,0.13884179,-100,-100,-100,-100,-100,-100,-100,1,303.38358,2.4142104,-100,-100,-100,-100,-100,-100,-100,-100,-1.60722191644,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4534,0,0
8.0,0.5,8.0,0.02,0,16028,2.6540244,0.16430954,0.94814208,0.26110418,-1.1228236,0.042901907,-100,-100,-100,-100,-100,-100,-100,1,49.697325,1.8519783,-100,-100,-100,-100,-100,-100,-100,-100,-1.60639801864,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4600.87,0,0
8.0,0.5,8.0,0.02,0,16696,3.32589,0.16679058,0.78624447,0.99245564,-0.80297915,0.16553225,-100,-100,-100,-100,-100,-100,-100,1,118.52075,2.0950373,-100,-100,-100,-100,-100,-100,-100,-100,-1.60455343311,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4820.56,0,0
8.0,0.5,8.0,0.02,0,27093,1.0422733,0.19986766,0.38372881,0.52366429,-1.3679443,0.10466356,-100,-100,-100,-100,-100,-100,-100,1,0.85262302,0.93364962,-100,-100,-100,-100,-100,-100,-100,-100,-1.57868038901,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1137.57,0,0
8.0,0.5,8.0,0.02,0,29790,1.2106911,0.20744997,0.19937905,0.87349475,-1.1709377,0.18120646,-100,-100,-100,-100,-100,-100,-100,1,1.7401665,1.1552853,-100,-100,-100,-100,-100,-100,-100,-100,-1.57231027451,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1437.64,0,0
8.0,0.5,8.0,0.02,0,32730,1.089214,0.21532076,-0.51860864,1.0280015,-0.90269612,0.22135006,-100,-100,-100,-100,-100,-100,-100,1,1.0539426,0.99011242,-100,-100,-100,-100,-100,-100,-100,-100,-1.56556708344,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1226.17,0,0
8.0,0.5,8.0,0.02,0,52282,3.0367448,0.25995125,0.32767905,0.54630777,-1.3220779,0.14201339,-100,-100,-100,-100,-100,-100,-100,1,83.811515,1.9923993,-100,-100,-100,-100,-100,-100,-100,-100,-1.52499073333,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4799.13,0,0
8.0,0.5,8.0,0.02,0,57984,2.2108938,0.27125767,0.07035571,0.63805024,-1.308116,0.17307602,-100,-100,-100,-100,-100,-100,-100,1,23.975934,1.686214,-100,-100,-100,-100,-100,-100,-100,-100,-1.51414504281,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3997.16,0,0
8.0,0.5,8.0,0.02,0,58532,3.1610515,0.27232073,-0.19912511,0.20581621,-1.4721097,0.056048021,-100,-100,-100,-100,-100,-100,-100,1,97.71169,2.0369048,-100,-100,-100,-100,-100,-100,-100,-100,-1.51311530491,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4818.86,0,0
8.0,0.5,8.0,0.02,0,-100,5.8228569,0.27416487,0.62425584,1.0135188,-0.80286268,0.27787124,1,2.9308053,2.8920517,59466,802500,0.066518018,0.51128922,-100,-100,-100,1,1,73.107704,69.443329,1.9540226,1.939884,-2.7951958e-05,8.4202482,-1.51132053025,1.95402,1.93988,2.59676,73.1077,69.4433,0,0,0,0,1e-10,1e-10,1e-10,1e-10,401.84,416.451,-0,0,0.359565,0.359141,4767.15,4751.52,0,0,0,0,0,0,0,0,2.93081,2.89205,0,0,-100,-100,-100
8.0,0.5,8.0,0.02,0,60994,3.5944284,0.27709257,-0.081449245,0.61512484,-1.3159466,0.17044652,-100,-100,-100,-100,-100,-100,-100,1,158.72387,2.1876194,-100,-100,-100,-100,-100,-100,-100,-100,-1.50845283479,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4778.55,0,0
8.0,0.5,8.0,0.02,0,61161,1.330429,0.27742342,-0.17460574,0.59345836,-1.3167882,0.16463924,-100,-100,-100,-100,-100,-100,-100,1,2.6940123,1.3065207,-100,-100,-100,-100,-100,-100,-100,-100,-1.50812814597,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1662.34,0,0
8.0,0.5,8.0,0.02,0,61627,1.224024,0.27831171,-0.80594157,0.79304286,-0.86802642,0.22071311,-100,-100,-100,-100,-100,-100,-100,1,1.8317153,1.1736813,-100,-100,-100,-100,-100,-100,-100,-100,-1.50725581741,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1460.77,0,0
8.0,0.5,8.0,0.02,0,64087,1.3615783,0.28295411,0.2085031,1.3519048,-0.56707007,0.38252702,-100,-100,-100,-100,-100,-100,-100,1,2.9943192,1.3383004,-100,-100,-100,-100,-100,-100,-100,-100,-1.5026301177,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1729.89,0,0
8.0,0.5,8.0,0.02,0,64738,25.639479,0.28426568,-0.35422864,0.54120029,-1.2921297,0.15384467,-100,-100,-100,-100,-100,-100,-100,1,81312.947,7.0066851,-100,-100,-100,-100,-100,-100,-100,-100,-1.50131755583,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1312.66,0,0
8.0,0.5,8.0,0.02,0,67823,1.170926,0.29004922,-0.47373187,0.36384805,-1.3170958,0.10553385,-100,-100,-100,-100,-100,-100,-100,1,1.4871103,1.0998422,-100,-100,-100,-100,-100,-100,-100,-100,-1.49549943528,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1369.55,0,0
8.0,0.5,8.0,0.02,0,68391,3.8060848,0.29104228,0.58846122,0.47729628,-1.2074481,0.13891339,-100,-100,-100,-100,-100,-100,-100,1,196.42368,2.2588208,-100,-100,-100,-100,-100,-100,-100,-100,-1.49449728484,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4718.29,0,0
8.0,0.5,8.0,0.02,0,68531,1.7595246,0.29134018,-0.083455764,1.1216435,-0.86167199,0.32677982,-100,-100,-100,-100,-100,-100,-100,1,9.2710538,1.5310903,-100,-100,-100,-100,-100,-100,-100,-100,-1.49419650913,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2864.11,0,0
8.0,0.5,8.0,0.02,0,68560,3.8289324,0.29138651,0.013623331,0.71679301,-1.2371608,0.20886381,-100,-100,-100,-100,-100,-100,-100,1,200.83114,2.2664176,-100,-100,-100,-100,-100,-100,-100,-100,-1.49414973371,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4710.75,0,0
8.0,0.5,8.0,0.02,0,71192,1.0676955,0.29630539,-0.18118091,0.38068162,-1.4003073,0.11279802,-100,-100,-100,-100,-100,-100,-100,1,0.95763912,0.96348001,-100,-100,-100,-100,-100,-100,-100,-100,-1.48917980006,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1186.25,0,0
8.0,0.5,8.0,0.02,0,-100,5.1531822,0.29839485,0.11084603,0.53172229,-1.339559,0.15866319,1,2.578642,2.5745402,72340,803794,0.07143023,0.15349693,-100,-100,-100,1,1,44.371705,44.093958,1.823821,1.8222856,-2.0387652e-05,35.519027,-1.4870667372,1.82382,1.82229,3.07168,44.3717,44.094,0,0,0,0,1e-10,1e-10,1e-10,1e-10,568.71,571.203,-0,0,0.313364,0.313328,4530.72,4526.56,0,0,0,0,0,0,0,0,2.57864,2.57454,0,0,-100,-100,-100
