#N,#rv,#rg,#z,#t_snapshot[myr],#M1[MSUN],#M2[MSUN],#k1,#k2,#id1,#id2,#sma[AU],#ecc,#snapshot
2.0,0.5,8.0,0.02,2334.3546957784,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002468,0.88073146,initial.bhinfo0788
2.0,0.5,8.0,0.02,2336.1455592748002,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.685468,0.38205073,initial.bhinfo0789
2.0,0.5,8.0,0.02,2336.1455592748002,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002455,0.88073144,initial.bhinfo0789
2.0,0.5,8.0,0.02,2339.2515743738004,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.641822,0.32419862,initial.bhinfo0790
2.0,0.5,8.0,0.02,2339.2515743738004,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002433,0.88073141,initial.bhinfo0790
2.0,0.5,8.0,0.02,2339.878268381,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.565772,0.316943,initial.bhinfo0791
2.0,0.5,8.0,0.02,2339.878268381,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002428,0.8807314,initial.bhinfo0791
2.0,0.5,8.0,0.02,2344.0114588456,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.616436,0.38940347,initial.bhinfo0792
2.0,0.5,8.0,0.02,2344.0114588456,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002398,0.88073135,initial.bhinfo0792
2.0,0.5,8.0,0.02,2346.361240731,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.842342,0.37811846,initial.bhinfo0793
2.0,0.5,8.0,0.02,2346.361240731,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002381,0.88073133,initial.bhinfo0793
2.0,0.5,8.0,0.02,2346.9478144580003,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.613776,0.36988842,initial.bhinfo0794
2.0,0.5,8.0,0.02,2346.9478144580003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002377,0.88073132,initial.bhinfo0794
2.0,0.5,8.0,0.02,2347.5541477236,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.136882,0.32515783,initial.bhinfo0795
2.0,0.5,8.0,0.02,2347.5541477236,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002372,0.88073132,initial.bhinfo0795
2.0,0.5,8.0,0.02,2351.1672174328005,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.463077,0.83786593,initial.bhinfo0796
2.0,0.5,8.0,0.02,2351.1672174328005,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002346,0.88073128,initial.bhinfo0796
2.0,0.5,8.0,0.02,2354.0174807756002,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.696557,0.84193818,initial.bhinfo0797
2.0,0.5,8.0,0.02,2354.0174807756002,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002325,0.88073124,initial.bhinfo0797
2.0,0.5,8.0,0.02,2355.6866207046,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.870838,0.84065468,initial.bhinfo0798
2.0,0.5,8.0,0.02,2355.6866207046,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002313,0.88073123,initial.bhinfo0798
2.0,0.5,8.0,0.02,2359.6078670716,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.658906,0.84357102,initial.bhinfo0799
2.0,0.5,8.0,0.02,2359.6078670716,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002285,0.88073118,initial.bhinfo0799
2.0,0.5,8.0,0.02,2361.5993720492,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.668558,0.84139097,initial.bhinfo0800
2.0,0.5,8.0,0.02,2361.5993720492,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.7600227,0.88073116,initial.bhinfo0800
2.0,0.5,8.0,0.02,2364.5830623778,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.643692,0.84547221,initial.bhinfo0801
2.0,0.5,8.0,0.02,2364.5830623778,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002248,0.88073113,initial.bhinfo0801
2.0,0.5,8.0,0.02,2366.5136454514,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.785976,0.85712201,initial.bhinfo0802
2.0,0.5,8.0,0.02,2366.5136454514,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002234,0.88073111,initial.bhinfo0802
2.0,0.5,8.0,0.02,2367.1519226364003,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.56335,0.85284784,initial.bhinfo0803
2.0,0.5,8.0,0.02,2367.1519226364003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.7600223,0.8807311,initial.bhinfo0803
2.0,0.5,8.0,0.02,2370.0288393122,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.631109,0.92232845,initial.bhinfo0804
2.0,0.5,8.0,0.02,2370.0288393122,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002209,0.88073107,initial.bhinfo0804
2.0,0.5,8.0,0.02,2372.7188219352,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.471198,0.92892802,initial.bhinfo0805
2.0,0.5,8.0,0.02,2372.7188219352,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002189,0.88073104,initial.bhinfo0805
2.0,0.5,8.0,0.02,2375.8157388288,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.975969,0.94892687,initial.bhinfo0806
2.0,0.5,8.0,0.02,2375.8157388288,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002167,0.88073101,initial.bhinfo0806
2.0,0.5,8.0,0.02,2375.8157388288,1.1461879,7.456805,11.0,14.0,87304.0,185177.0,87.550184,0.45533002,initial.bhinfo0806
2.0,0.5,8.0,0.02,2376.4182644754,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.942508,0.94957563,initial.bhinfo0807
2.0,0.5,8.0,0.02,2376.4182644754,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002162,0.880731,initial.bhinfo0807
2.0,0.5,8.0,0.02,2379.3752213106,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,11.110933,0.93046014,initial.bhinfo0808
2.0,0.5,8.0,0.02,2379.3752213106,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002141,0.88073097,initial.bhinfo0808
2.0,0.5,8.0,0.02,2380.3074466824,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,11.129871,0.92836067,initial.bhinfo0809
2.0,0.5,8.0,0.02,2380.3074466824,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002134,0.88073096,initial.bhinfo0809
2.0,0.5,8.0,0.02,2382.3328595092003,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,11.065267,0.92644345,initial.bhinfo0810
2.0,0.5,8.0,0.02,2382.3328595092003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002119,0.88073094,initial.bhinfo0810
2.0,0.5,8.0,0.02,2383.5429208274,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,11.062032,0.92592312,initial.bhinfo0811
2.0,0.5,8.0,0.02,2383.5429208274,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002111,0.88073092,initial.bhinfo0811
2.0,0.5,8.0,0.02,2385.165487564,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,11.120854,0.91707741,initial.bhinfo0812
2.0,0.5,8.0,0.02,2385.165487564,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002099,0.88073091,initial.bhinfo0812
2.0,0.5,8.0,0.02,2385.7273718878,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.967009,0.92284077,initial.bhinfo0813
2.0,0.5,8.0,0.02,2385.7273718878,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002095,0.8807309,initial.bhinfo0813
2.0,0.5,8.0,0.02,2386.2646068886,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.985615,0.91939697,initial.bhinfo0814
2.0,0.5,8.0,0.02,2386.2646068886,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76002091,0.88073089,initial.bhinfo0814
2.0,0.5,8.0,0.02,2387.4954698306,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.815221,0.75578002,initial.bhinfo0815
2.0,0.5,8.0,0.02,2387.4954698306,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540324,0.88383279,initial.bhinfo0815
2.0,0.5,8.0,0.02,2388.0185565208003,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.804283,0.75647766,initial.bhinfo0816
2.0,0.5,8.0,0.02,2388.0185565208003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.7654032,0.88383279,initial.bhinfo0816
2.0,0.5,8.0,0.02,2388.5290981084004,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.709864,0.75483654,initial.bhinfo0817
2.0,0.5,8.0,0.02,2388.5290981084004,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540316,0.88383278,initial.bhinfo0817
2.0,0.5,8.0,0.02,2389.122204908,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.71258,0.75616434,initial.bhinfo0818
2.0,0.5,8.0,0.02,2389.122204908,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540312,0.88383278,initial.bhinfo0818
2.0,0.5,8.0,0.02,2393.486938688,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.457046,0.75224391,initial.bhinfo0819
2.0,0.5,8.0,0.02,2393.486938688,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540277,0.88383273,initial.bhinfo0819
2.0,0.5,8.0,0.02,2394.2596448638,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.399035,0.74823181,initial.bhinfo0820
2.0,0.5,8.0,0.02,2394.2596448638,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540271,0.88383272,initial.bhinfo0820
2.0,0.5,8.0,0.02,2396.0314702652004,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,10.16727,0.73981675,initial.bhinfo0821
2.0,0.5,8.0,0.02,2396.0314702652004,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540258,0.8838327,initial.bhinfo0821
2.0,0.5,8.0,0.02,2396.5601681834,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,9.4290408,0.88923897,initial.bhinfo0822
2.0,0.5,8.0,0.02,2396.5601681834,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540254,0.88383269,initial.bhinfo0822
2.0,0.5,8.0,0.02,2397.640249413,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,9.4062366,0.89336821,initial.bhinfo0823
2.0,0.5,8.0,0.02,2397.640249413,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540245,0.88383268,initial.bhinfo0823
2.0,0.5,8.0,0.02,2399.071713756,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,9.3154332,0.89436994,initial.bhinfo0824
2.0,0.5,8.0,0.02,2399.071713756,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540234,0.88383266,initial.bhinfo0824
2.0,0.5,8.0,0.02,2400.3174063720003,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,9.0339939,0.89460734,initial.bhinfo0825
2.0,0.5,8.0,0.02,2400.3174063720003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540224,0.88383265,initial.bhinfo0825
2.0,0.5,8.0,0.02,2400.9774070254,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,9.1779336,0.88538502,initial.bhinfo0826
2.0,0.5,8.0,0.02,2400.9774070254,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540219,0.88383264,initial.bhinfo0826
2.0,0.5,8.0,0.02,2403.7883116118,0.76378954,201.65182,11.0,14.0,3838.0,211280.0,9.3103884,0.87573015,initial.bhinfo0827
2.0,0.5,8.0,0.02,2403.7883116118,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540197,0.88383261,initial.bhinfo0827
2.0,0.5,8.0,0.02,2405.6590148666005,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540183,0.88383259,initial.bhinfo0828
2.0,0.5,8.0,0.02,2407.1558099356002,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540171,0.88383257,initial.bhinfo0829
2.0,0.5,8.0,0.02,2409.0361725186,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.76540156,0.88383255,initial.bhinfo0830
2.0,0.5,8.0,0.02,2411.5978584214,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73241475,0.89654126,initial.bhinfo0831
2.0,0.5,8.0,0.02,2413.3146537082002,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73241453,0.89654123,initial.bhinfo0832
2.0,0.5,8.0,0.02,2413.888562092,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73241445,0.89654122,initial.bhinfo0833
2.0,0.5,8.0,0.02,2414.532650906,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73241436,0.89654121,initial.bhinfo0834
2.0,0.5,8.0,0.02,2415.0977015656003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73241429,0.8965412,initial.bhinfo0835
2.0,0.5,8.0,0.02,2416.941270525,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73241404,0.89654116,initial.bhinfo0836
2.0,0.5,8.0,0.02,2420.3932178302002,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73226172,0.81855722,initial.bhinfo0837
2.0,0.5,8.0,0.02,2421.0436793960002,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73226171,0.81855721,initial.bhinfo0838
2.0,0.5,8.0,0.02,2424.1099750168,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73226165,0.8185572,initial.bhinfo0839
2.0,0.5,8.0,0.02,2424.6704164534,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73226164,0.8185572,initial.bhinfo0840
2.0,0.5,8.0,0.02,2429.1270140518,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73226155,0.81855718,initial.bhinfo0841
2.0,0.5,8.0,0.02,2430.9776371264,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73226152,0.81855717,initial.bhinfo0842
2.0,0.5,8.0,0.02,2432.4922678844005,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73226149,0.81855717,initial.bhinfo0843
2.0,0.5,8.0,0.02,2433.4477798524,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73226147,0.81855716,initial.bhinfo0844
2.0,0.5,8.0,0.02,2434.8120697802,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.73226145,0.81855716,initial.bhinfo0845
2.0,0.5,8.0,0.02,2436.1180830972003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886238,0.46776958,initial.bhinfo0846
2.0,0.5,8.0,0.02,2438.5717127808,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886238,0.46776958,initial.bhinfo0847
2.0,0.5,8.0,0.02,2439.3951204096,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886238,0.46776958,initial.bhinfo0848
2.0,0.5,8.0,0.02,2440.2331973916,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886238,0.46776958,initial.bhinfo0849
2.0,0.5,8.0,0.02,2442.7059854108,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886238,0.46776958,initial.bhinfo0850
2.0,0.5,8.0,0.02,2444.5532818288,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886237,0.46776958,initial.bhinfo0851
2.0,0.5,8.0,0.02,2447.0022622092,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886237,0.46776958,initial.bhinfo0852
2.0,0.5,8.0,0.02,2447.79200247,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886237,0.46776958,initial.bhinfo0853
2.0,0.5,8.0,0.02,2448.550319854,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886237,0.46776958,initial.bhinfo0854
2.0,0.5,8.0,0.02,2449.0421840684,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886237,0.46776958,initial.bhinfo0855
2.0,0.5,8.0,0.02,2449.5627857862,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886237,0.46776958,initial.bhinfo0856
2.0,0.5,8.0,0.02,2450.0967742908,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886237,0.46776957,initial.bhinfo0857
2.0,0.5,8.0,0.02,2450.9448713228003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886237,0.46776957,initial.bhinfo0858
2.0,0.5,8.0,0.02,2453.322268466,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886237,0.46776957,initial.bhinfo0859
2.0,0.5,8.0,0.02,2455.1564185784005,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886236,0.46776957,initial.bhinfo0860
2.0,0.5,8.0,0.02,2456.893213885,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886236,0.46776957,initial.bhinfo0861
2.0,0.5,8.0,0.02,2460.2651611110005,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886236,0.46776957,initial.bhinfo0862
2.0,0.5,8.0,0.02,2461.9283691704004,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886236,0.46776957,initial.bhinfo0863
2.0,0.5,8.0,0.02,2463.568370794,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886236,0.46776957,initial.bhinfo0864
2.0,0.5,8.0,0.02,2464.1157861656,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886236,0.46776957,initial.bhinfo0865
2.0,0.5,8.0,0.02,2466.4442053044,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886235,0.46776957,initial.bhinfo0866
2.0,0.5,8.0,0.02,2468.0082148688,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886235,0.46776956,initial.bhinfo0867
2.0,0.5,8.0,0.02,2471.3789196086,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59886235,0.46776956,initial.bhinfo0868
2.0,0.5,8.0,0.02,2474.5278606018,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120031,0.46079479,initial.bhinfo0869
2.0,0.5,8.0,0.02,2475.7640542104,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120031,0.46079479,initial.bhinfo0870
2.0,0.5,8.0,0.02,2476.2784434972004,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120031,0.46079479,initial.bhinfo0871
2.0,0.5,8.0,0.02,2477.128905261,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120031,0.46079479,initial.bhinfo0872
2.0,0.5,8.0,0.02,2478.2770827504,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120031,0.46079479,initial.bhinfo0873
2.0,0.5,8.0,0.02,2479.4081459944,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120031,0.46079479,initial.bhinfo0874
2.0,0.5,8.0,0.02,2479.8373648562,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120031,0.46079479,initial.bhinfo0875
2.0,0.5,8.0,0.02,2482.1919964458,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.5912003,0.46079479,initial.bhinfo0876
2.0,0.5,8.0,0.02,2487.690438763,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.5912003,0.46079478,initial.bhinfo0877
2.0,0.5,8.0,0.02,2491.1538490054004,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.5912003,0.46079478,initial.bhinfo0878
2.0,0.5,8.0,0.02,2493.4516869516,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120029,0.46079478,initial.bhinfo0879
2.0,0.5,8.0,0.02,2493.9982205588003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120029,0.46079478,initial.bhinfo0880
2.0,0.5,8.0,0.02,2494.9366984418,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120029,0.46079478,initial.bhinfo0881
2.0,0.5,8.0,0.02,2494.9366984418,0.58928264,7.9790325,11.0,14.0,166299.0,247014.0,65.656166,0.2695367,initial.bhinfo0881
2.0,0.5,8.0,0.02,2495.4037530124,0.58928264,7.9790325,11.0,14.0,166299.0,247014.0,70.234543,0.3715455,initial.bhinfo0882
2.0,0.5,8.0,0.02,2495.4037530124,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120029,0.46079478,initial.bhinfo0882
2.0,0.5,8.0,0.02,2496.9791453536,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120029,0.46079478,initial.bhinfo0883
2.0,0.5,8.0,0.02,2496.9791453536,0.58928264,7.9790325,11.0,14.0,166299.0,247014.0,74.76184,0.36028433,initial.bhinfo0883
2.0,0.5,8.0,0.02,2499.7193885474,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120029,0.46079478,initial.bhinfo0884
2.0,0.5,8.0,0.02,2499.7193885474,0.58928264,7.9790325,11.0,14.0,166299.0,247014.0,71.6038,0.4624648,initial.bhinfo0884
2.0,0.5,8.0,0.02,2501.4121757944,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120029,0.46079478,initial.bhinfo0885
2.0,0.5,8.0,0.02,2501.4121757944,0.58928264,7.9790325,11.0,14.0,166299.0,247014.0,102.28918,0.32253146,initial.bhinfo0885
2.0,0.5,8.0,0.02,2501.4121757944,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,7.3927211,0.0,initial.bhinfo0885
2.0,0.5,8.0,0.02,2502.640553764,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,7.3927211,0.0,initial.bhinfo0886
2.0,0.5,8.0,0.02,2502.640553764,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120029,0.46079477,initial.bhinfo0886
2.0,0.5,8.0,0.02,2503.1684901584,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120029,0.46079477,initial.bhinfo0887
2.0,0.5,8.0,0.02,2503.1684901584,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,7.3927211,0.0,initial.bhinfo0887
2.0,0.5,8.0,0.02,2506.542762036,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120028,0.46079477,initial.bhinfo0888
2.0,0.5,8.0,0.02,2506.542762036,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.0731475,0.64112793,initial.bhinfo0888
2.0,0.5,8.0,0.02,2507.072822681,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,5.890724,0.63134704,initial.bhinfo0889
2.0,0.5,8.0,0.02,2507.072822681,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120028,0.46079477,initial.bhinfo0889
2.0,0.5,8.0,0.02,2507.6011598774,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.0498963,0.6181898,initial.bhinfo0890
2.0,0.5,8.0,0.02,2507.6011598774,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120028,0.46079477,initial.bhinfo0890
2.0,0.5,8.0,0.02,2508.3725033264,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.59120028,0.46079477,initial.bhinfo0891
2.0,0.5,8.0,0.02,2508.3725033264,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.0498963,0.6181898,initial.bhinfo0891
2.0,0.5,8.0,0.02,2508.8874136558,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.057123,0.61698712,initial.bhinfo0892
2.0,0.5,8.0,0.02,2508.8874136558,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498568,0.39540463,initial.bhinfo0892
2.0,0.5,8.0,0.02,2510.5954714590002,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.057123,0.61698712,initial.bhinfo0893
2.0,0.5,8.0,0.02,2510.5954714590002,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498568,0.39540463,initial.bhinfo0893
2.0,0.5,8.0,0.02,2511.6304223834,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498568,0.39540463,initial.bhinfo0894
2.0,0.5,8.0,0.02,2511.6304223834,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.057123,0.61698712,initial.bhinfo0894
2.0,0.5,8.0,0.02,2513.7098232396,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498568,0.39540463,initial.bhinfo0895
2.0,0.5,8.0,0.02,2513.7098232396,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.0509527,0.6148725,initial.bhinfo0895
2.0,0.5,8.0,0.02,2514.2303848772003,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498568,0.39540463,initial.bhinfo0896
2.0,0.5,8.0,0.02,2514.2303848772003,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.0509527,0.6148725,initial.bhinfo0896
2.0,0.5,8.0,0.02,2515.552390194,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498567,0.39540463,initial.bhinfo0897
2.0,0.5,8.0,0.02,2515.552390194,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.0509527,0.6148725,initial.bhinfo0897
2.0,0.5,8.0,0.02,2516.0372403734,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498567,0.39540463,initial.bhinfo0898
2.0,0.5,8.0,0.02,2516.0372403734,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.0509527,0.6148725,initial.bhinfo0898
2.0,0.5,8.0,0.02,2518.8933955056,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498567,0.39540463,initial.bhinfo0899
2.0,0.5,8.0,0.02,2518.8933955056,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.2722632,0.63615087,initial.bhinfo0899
2.0,0.5,8.0,0.02,2521.0778064858,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.2722632,0.63615087,initial.bhinfo0900
2.0,0.5,8.0,0.02,2521.0778064858,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498567,0.39540463,initial.bhinfo0900
2.0,0.5,8.0,0.02,2521.9396109462,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498567,0.39540463,initial.bhinfo0901
2.0,0.5,8.0,0.02,2521.9396109462,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.2722632,0.63615087,initial.bhinfo0901
2.0,0.5,8.0,0.02,2523.4721174734004,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.2722632,0.63615087,initial.bhinfo0902
2.0,0.5,8.0,0.02,2523.4721174734004,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.58498567,0.39540463,initial.bhinfo0902
2.0,0.5,8.0,0.02,2525.4578909824,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.52392713,0.5099424,initial.bhinfo0903
2.0,0.5,8.0,0.02,2525.4578909824,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.2722632,0.63615087,initial.bhinfo0903
2.0,0.5,8.0,0.02,2528.5470723974,0.94496477,7.5742975,11.0,14.0,111481.0,261130.0,0.52392712,0.5099424,initial.bhinfo0904
2.0,0.5,8.0,0.02,2528.5470723974,8.747729,0.6008506,14.0,11.0,29137.0,66819.0,6.2344593,0.64006748,initial.bhinfo0904
