N,rv,rg,z,t_snapshot[myr],id,m[MSUN],r,vr,vt,E,J,binflag,m0[MSUN],m1[MSUN],id0,id1,a[AU],e,startype,luminosity[LSUN],radius[RSUN],bin_startype0,bin_startype1,bin_star_lum0[LSUN],bin_star_lum1[LSUN],bin_star_radius0[RSUN],bin_star_radius1[RSUN],bin.Eb,eta,star.phi,rad0,rad1,tb,lum0,lum1,massc0,massc1,radc0,radc1,menv0,menv1,renv0,renv1,tms0,tms1,dmdt0,dmdt1,radrol0,radrol1,ospin0,ospin1,B0,B1,formation0,formation1,bacc0,bacc1,tacc0,tacc1,mass0_0,mass0_1,epoch0,epoch1,ospin,B,formation
8.0,0.5,8.0,0.02,0,16696.0,3.32589,0.16679058,0.78624447,0.99245564,-0.80297915,0.16553225,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,118.52075,2.0950373,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.60455343311,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4820.56,0.0,0.0
8.0,0.5,8.0,0.02,0,27093.0,1.0422733,0.19986766,0.38372881,0.52366429,-1.3679443,0.10466356,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.85262302,0.93364962,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.57868038901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1137.57,0.0,0.0
8.0,0.5,8.0,0.02,0,29790.0,1.2106911,0.20744997,0.19937905,0.87349475,-1.1709377,0.18120646,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.7401665,1.1552853,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.57231027451,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1437.64,0.0,0.0
8.0,0.5,8.0,0.02,0,32730.0,1.089214,0.21532076,-0.51860864,1.0280015,-0.90269612,0.22135006,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0539426,0.99011242,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.56556708344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1226.17,0.0,0.0
8.0,0.5,8.0,0.02,0,52282.0,3.0367448,0.25995125,0.32767905,0.54630777,-1.3220779,0.14201339,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,83.811515,1.9923993,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.52499073333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4799.13,0.0,0.0
8.0,0.5,8.0,0.02,0,57984.0,2.2108938,0.27125767,0.07035571,0.63805024,-1.308116,0.17307602,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,23.975934,1.686214,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.51414504281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3997.16,0.0,0.0
8.0,0.5,8.0,0.02,0,58532.0,3.1610515,0.27232073,-0.19912511,0.20581621,-1.4721097,0.056048021,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,97.71169,2.0369048,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.51311530491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4818.86,0.0,0.0
8.0,0.5,8.0,0.02,0,60994.0,3.5944284,0.27709257,-0.081449245,0.61512484,-1.3159466,0.17044652,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,158.72387,2.1876194,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.50845283479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4778.55,0.0,0.0
8.0,0.5,8.0,0.02,0,61161.0,1.330429,0.27742342,-0.17460574,0.59345836,-1.3167882,0.16463924,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,2.6940123,1.3065207,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.50812814597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1662.34,0.0,0.0
8.0,0.5,8.0,0.02,0,61627.0,1.224024,0.27831171,-0.80594157,0.79304286,-0.86802642,0.22071311,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.8317153,1.1736813,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.50725581741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1460.77,0.0,0.0
8.0,0.5,8.0,0.02,0,64087.0,1.3615783,0.28295411,0.2085031,1.3519048,-0.56707007,0.38252702,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,2.9943192,1.3383004,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.5026301177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1729.89,0.0,0.0
8.0,0.5,8.0,0.02,0,64738.0,25.639479,0.28426568,-0.35422864,0.54120029,-1.2921297,0.15384467,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,81312.947,7.0066851,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.50131755583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1312.66,0.0,0.0
8.0,0.5,8.0,0.02,0,67823.0,1.170926,0.29004922,-0.47373187,0.36384805,-1.3170958,0.10553385,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.4871103,1.0998422,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.49549943528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1369.55,0.0,0.0
8.0,0.5,8.0,0.02,0,68391.0,3.8060848,0.29104228,0.58846122,0.47729628,-1.2074481,0.13891339,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,196.42368,2.2588208,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.49449728484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4718.29,0.0,0.0
8.0,0.5,8.0,0.02,0,68531.0,1.7595246,0.29134018,-0.083455764,1.1216435,-0.86167199,0.32677982,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,9.2710538,1.5310903,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.49419650913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2864.11,0.0,0.0
8.0,0.5,8.0,0.02,0,68560.0,3.8289324,0.29138651,0.013623331,0.71679301,-1.2371608,0.20886381,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,200.83114,2.2664176,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.49414973371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4710.75,0.0,0.0
8.0,0.5,8.0,0.02,0,71192.0,1.0676955,0.29630539,-0.18118091,0.38068162,-1.4003073,0.11279802,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.95763912,0.96348001,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.48917980006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1186.25,0.0,0.0
8.0,0.5,8.0,0.02,0,75378.0,2.6039398,0.30379451,0.013849836,0.53189096,-1.3400337,0.16158555,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,46.111895,1.8332834,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.48158357926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4555.59,0.0,0.0
8.0,0.5,8.0,0.02,0,77521.0,1.9562067,0.30749236,0.57788323,0.56938703,-1.1487301,0.17508216,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,14.49418,1.5951079,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.47780543889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3418.77,0.0,0.0
8.0,0.5,8.0,0.02,0,77559.0,2.9083241,0.30755898,-0.2299226,0.30548575,-1.4046444,0.093954885,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,70.965947,1.9458271,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.4777373708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4758.35,0.0,0.0
8.0,0.5,8.0,0.02,0,81834.0,2.096009,0.31507666,0.43542371,0.37266709,-1.3057896,0.1174187,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,19.282635,1.6442477,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.47002690481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3757.86,0.0,0.0
8.0,0.5,8.0,0.02,0,84771.0,4.7695647,0.32015447,-0.27443937,0.2049664,-1.4061474,0.065620908,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,447.69842,2.5657812,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.46481152802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4318.65,0.0,0.0
8.0,0.5,8.0,0.02,0,84850.0,5.0502239,0.32027187,0.057918869,0.70231559,-1.21639,0.22493193,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,549.37361,2.6506464,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.46469086001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4192.76,0.0,0.0
8.0,0.5,8.0,0.02,0,90048.0,5.1215063,0.32905682,-0.64127526,0.2501874,-1.2187173,0.082325869,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,577.49369,2.6719152,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.45563109989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4161.1,0.0,0.0
8.0,0.5,8.0,0.02,0,91175.0,3.2076863,0.33111759,0.54735446,0.21402694,-1.2807975,0.070868086,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,103.31673,2.0534535,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.45349968659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4821.93,0.0,0.0
8.0,0.5,8.0,0.02,0,95713.0,2.745509,0.33843448,0.18233797,0.8646271,-1.055533,0.29261963,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,56.743421,1.8859659,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.44594658674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4670.73,0.0,0.0
8.0,0.5,8.0,0.02,0,99774.0,4.7923598,0.34488093,-0.43361106,1.2172336,-0.60446803,0.41980066,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,455.43289,2.572743,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.43930612894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4308.39,0.0,0.0
8.0,0.5,8.0,0.02,0,101201.0,2.8482831,0.34708205,-0.49571372,0.8415256,-0.96008636,0.29207843,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,65.461394,1.9238536,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.43703506879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4731.1,0.0,0.0
8.0,0.5,8.0,0.02,0,102610.0,2.5500283,0.34939447,0.37898347,0.40379288,-1.2813076,0.141083,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,42.459527,1.8131049,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.43464617824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4500.92,0.0,0.0
8.0,0.5,8.0,0.02,0,108230.0,4.3428116,0.35831545,-0.54498521,0.42706694,-1.1857233,0.15302469,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,318.95972,2.4330261,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.42542086937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4508.51,0.0,0.0
8.0,0.5,8.0,0.02,0,114737.0,2.6910415,0.36828516,-0.77929936,0.31523681,-1.0617262,0.11609704,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,52.469698,1.8657575,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.41506707608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4631.08,0.0,0.0
8.0,0.5,8.0,0.02,0,118506.0,4.4085169,0.37408919,0.10121134,0.56386604,-1.2449202,0.21093619,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,336.86456,2.4537772,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.40901449811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4479.87,0.0,0.0
8.0,0.5,8.0,0.02,0,122265.0,1.7543313,0.3798706,0.25990994,0.850224,-1.0077672,0.3229751,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,9.1547536,1.5294679,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.40298419758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2848.53,0.0,0.0
8.0,0.5,8.0,0.02,0,124999.0,4.709305,0.38403732,-0.10636687,1.0069621,-0.88599806,0.38671104,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,427.68495,2.5473165,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.3986413816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4345.77,0.0,0.0
8.0,0.5,8.0,0.02,0,125304.0,3.8252753,0.38449547,0.17677976,0.63057388,-1.1837273,0.2424528,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,200.12111,2.2652027,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.39816452255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4711.97,0.0,0.0
8.0,0.5,8.0,0.02,0,129988.0,3.3333722,0.39152918,-0.80036826,0.81580664,-0.73778363,0.31941211,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,119.53253,2.0976522,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.39084854088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4820.07,0.0,0.0
8.0,0.5,8.0,0.02,0,132473.0,2.574453,0.39521871,-0.70459647,0.59454349,-0.96204553,0.23497471,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,44.088064,1.822253,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.38701460358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4526.47,0.0,0.0
8.0,0.5,8.0,0.02,0,138653.0,1.0302045,0.40443761,0.50891321,0.29730282,-1.2037677,0.12024044,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.80595397,0.92014459,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.37745853685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1113.88,0.0,0.0
8.0,0.5,8.0,0.02,0,143989.0,1.0626847,0.41241935,-0.67642455,0.79687389,-0.82292758,0.32864621,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.93620294,0.95745566,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.36920666695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1176.79,0.0,0.0
8.0,0.5,8.0,0.02,0,152816.0,4.0012841,0.42552871,-0.55367821,0.077103333,-1.1994118,0.032809682,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,236.30712,2.3231868,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.35566401511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4648.87,0.0,0.0
8.0,0.5,8.0,0.02,0,161812.0,2.9131052,0.43886053,-0.7727821,1.1017907,-0.4363246,0.48353244,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,71.417721,1.9475716,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.34189203893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4760.29,0.0,0.0
8.0,0.5,8.0,0.02,0,163387.0,3.1628045,0.44103675,0.065741084,1.0682717,-0.76688638,0.47114706,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,97.918452,2.0375283,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.33964948722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4819.02,0.0,0.0
8.0,0.5,8.0,0.02,0,167078.0,3.0566071,0.44648162,0.26537965,0.64335629,-1.0918774,0.28724676,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,85.933396,1.999549,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.33404420524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4803.49,0.0,0.0
8.0,0.5,8.0,0.02,0,171529.0,9.4359103,0.45315349,0.37523484,0.36351318,-1.1907031,0.16472727,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,4607.8929,3.8088247,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.32717462185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2787.84,0.0,0.0
8.0,0.5,8.0,0.02,0,180516.0,1.4093886,0.46630488,-0.2275596,0.60187427,-1.106646,0.28065691,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,3.5013926,1.3797931,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.31366397871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1842.51,0.0,0.0
8.0,0.5,8.0,0.02,0,187215.0,2.1068229,0.47611501,-0.25386219,0.39713264,-1.1925485,0.18908081,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,19.694077,1.6481489,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.30362868135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3781.92,0.0,0.0
8.0,0.5,8.0,0.02,0,188181.0,2.7451157,0.47753238,-0.37655741,0.68836409,-0.99436155,0.32871615,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,56.711721,1.8858203,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.30218185357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4670.46,0.0,0.0
8.0,0.5,8.0,0.02,0,189023.0,2.7449458,0.47882057,0.103081,0.86259063,-0.92352369,0.41302613,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,56.698031,1.8857574,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.30086782691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4670.35,0.0,0.0
8.0,0.5,8.0,0.02,0,203016.0,2.1805201,0.49913809,-0.19930077,1.0828083,-0.67420515,0.54047087,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,22.664613,1.6750198,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.2803024504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3937.4,0.0,0.0
8.0,0.5,8.0,0.02,0,204608.0,4.466637,0.50139453,-0.1213869,0.82234727,-0.93254049,0.41232043,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,353.26712,2.4720353,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.27803539663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4454.27,0.0,0.0
